date,store,item,sales,promo_flag,weather,staff_count,notes
2023-01-03,4.0,8.0,45.13,,sunny,6,
2023-01-10,3.0,8.0,52.27,0.0,cloudy,19,
2023-02-03,4.0,7.0,49.87,,rainy,18,# *
2023-03-01,3.0,4.0,58.84,1.0,# *,16,
2023-03-24,3.0,2.0,83.99,,sunny,7,
2023-01-05,5.0,4.0,62.74,0.0,sunny,17,
2023-02-15,4.0,4.0,63.93,,# *,8,
2023-01-23,2.0,3.0,71.46,,sunny,13,
2023-01-30,3.0,3.0,77.06,0.0,sunny,12,# *
2023-02-09,3.0,7.0,59.71,,sunny,17,# *
2023-02-06,4.0,2.0,72.67,,nan,6,
2023-03-17,4.0,9.0,122.67,1.0,nan,16,# *
2023-02-04,,1.0,85.53,,cloudy,9,
2023-03-13,1.0,,134.31,1.0,rainy,12,
2023-01-01,2.0,9.0,99.15,0.0,# *,9,# *
2023-03-28,2.0,2.0,89.12,0.0,rainy,8,
2023-02-09,1.0,10.0,111.7,0.0,nan,17,Check
2023-01-05,5.0,9.0,61.36,,nan,6,# *
2023-03-12,1.0,,,0.0,nan,19,
2023-01-04,3.0,5.0,64.56,,sunny,10,
2023-02-21,3.0,5.0,87.91,0.0,nan,5,Check
2023-03-11,1.0,4.0,149.01,,rainy,19,
2023-02-19,1.0,3.0,135.49,,cloudy,13,Check
2023-03-17,2.0,5.0,110.09,1.0,nan,5,# *
2023-03-12,1.0,7.0,58.13,,nan,11,
2023-03-12,2.0,4.0,153.28,,rainy,18,# *
2023-03-16,2.0,5.0,109.96,,sunny,17,Check
2023-01-23,2.0,10.0,74.35,,sunny,7,
2023-02-24,2.0,7.0,84.32,,nan,15,
2023-01-16,5.0,3.0,43.3,0.0,# *,15,
2023-01-26,3.0,10.0,64.11,1.0,nan,13,
2023-02-15,2.0,9.0,108.48,,nan,19,# *
2023-02-26,3.0,8.0,89.85,0.0,# *,16,# *
2023-02-13,5.0,7.0,,,cloudy,15,Check
2023-03-11,2.0,9.0,162.1,1.0,nan,14,# *
2023-02-04,2.0,5.0,105.28,1.0,# *,8,
2023-03-28,4.0,3.0,141.19,1.0,rainy,12,
2023-01-05,1.0,10.0,73.65,0.0,cloudy,13,Check
2023-02-02,2.0,6.0,56.21,1.0,rainy,7,
2023-03-30,2.0,1.0,99.64,,nan,8,# *
2023-02-25,1.0,3.0,137.79,,nan,14,# *
2023-01-06,5.0,7.0,52.62,1.0,sunny,15,
2023-01-01,3.0,,114.25,,nan,13,Check
2023-01-26,1.0,8.0,85.83,0.0,# *,6,Check
2023-03-30,4.0,7.0,70.88,1.0,nan,5,
2023-01-15,4.0,4.0,,1.0,sunny,11,
2023-01-06,5.0,2.0,57.27,,cloudy,15,# *
2023-03-11,4.0,,,,# *,11,
2023-01-21,3.0,5.0,89.65,0.0,sunny,6,
2023-02-09,3.0,1.0,78.76,,sunny,6,
2023-02-24,1.0,10.0,,,sunny,5,
2023-03-21,5.0,7.0,77.8,0.0,nan,6,
2023-03-04,3.0,2.0,76.23,1.0,sunny,10,# *
2023-03-19,3.0,1.0,103.32,0.0,nan,8,# *
2023-03-29,3.0,7.0,77.73,1.0,sunny,7,
2023-03-19,4.0,2.0,126.32,,rainy,11,# *
2023-01-24,3.0,7.0,49.69,1.0,rainy,14,
2023-02-08,1.0,6.0,83.37,,nan,11,
2023-03-04,3.0,5.0,,0.0,# *,17,
2023-02-24,3.0,3.0,91.26,,sunny,8,# *
2023-01-20,2.0,6.0,48.29,,cloudy,17,Check
2023-02-15,4.0,10.0,343.39,,sunny,7,
2023-01-12,5.0,1.0,49.94,0.0,rainy,19,# *
2023-03-15,4.0,2.0,93.9,1.0,nan,6,Check
2023-01-01,5.0,6.0,,,nan,15,
2023-01-24,2.0,5.0,76.42,0.0,nan,9,Check
2023-03-29,2.0,5.0,118.19,,cloudy,19,Check
2023-03-27,3.0,5.0,121.56,1.0,rainy,13,
2023-03-21,2.0,8.0,106.03,,rainy,9,Check
2023-01-28,5.0,,87.1,0.0,rainy,16,
2023-01-27,4.0,10.0,66.15,1.0,sunny,11,
2023-01-06,2.0,7.0,53.57,,sunny,6,Check
2023-02-28,2.0,1.0,80.62,0.0,cloudy,11,
2023-01-06,3.0,9.0,36.36,0.0,cloudy,13,
2023-02-28,5.0,7.0,72.07,0.0,rainy,8,Check
2023-01-14,5.0,7.0,57.23,,# *,13,
2023-01-21,4.0,7.0,46.68,,sunny,18,
2023-02-10,1.0,3.0,110.74,0.0,rainy,13,
2023-02-20,5.0,1.0,73.46,1.0,# *,15,# *
2023-02-19,5.0,10.0,105.46,,# *,7,# *
2023-02-18,1.0,9.0,124.23,0.0,sunny,5,
2023-01-17,5.0,1.0,56.55,,nan,19,
2023-03-23,1.0,1.0,120.2,1.0,sunny,19,
2023-01-20,1.0,2.0,185.04,,# *,13,# *
2023-01-23,1.0,3.0,,,cloudy,19,
2023-01-06,2.0,10.0,68.18,1.0,# *,13,
2023-03-19,2.0,8.0,140.1,1.0,rainy,5,Check
2023-02-25,3.0,3.0,106.33,0.0,# *,13,# *
2023-02-19,3.0,,82.34,0.0,rainy,12,# *
2023-03-17,5.0,4.0,89.22,,# *,15,
2023-03-03,2.0,8.0,91.58,,sunny,8,Check
2023-01-01,2.0,1.0,61.57,1.0,rainy,19,
2023-02-25,1.0,5.0,135.71,,sunny,9,Check
2023-01-28,1.0,5.0,115.21,0.0,# *,11,
2023-03-02,3.0,1.0,75.35,0.0,rainy,12,
2023-01-11,5.0,10.0,71.47,0.0,# *,9,# *
2023-01-08,4.0,10.0,68.69,0.0,rainy,5,Check
2023-01-19,2.0,,98.0,1.0,nan,11,Check
2023-03-31,2.0,7.0,97.07,0.0,# *,18,
2023-02-02,4.0,2.0,80.54,,rainy,18,
2023-01-02,3.0,6.0,52.85,1.0,# *,9,# *
2023-02-18,1.0,6.0,119.02,1.0,cloudy,7,
2023-02-19,1.0,7.0,,,rainy,12,# *
2023-03-06,3.0,2.0,71.53,,rainy,12,Check
2023-01-08,3.0,10.0,55.18,0.0,nan,7,
2023-02-05,2.0,6.0,65.64,1.0,# *,14,Check
2023-03-20,3.0,2.0,74.28,0.0,# *,16,
2023-03-27,2.0,5.0,112.86,,cloudy,6,
2023-02-08,1.0,10.0,107.04,,sunny,8,# *
2023-01-20,1.0,7.0,,1.0,cloudy,7,
2023-03-13,3.0,6.0,87.83,1.0,# *,10,
2023-02-16,3.0,4.0,,0.0,nan,5,# *
2023-02-11,4.0,6.0,101.95,1.0,rainy,9,# *
2023-03-05,3.0,10.0,99.61,0.0,# *,15,
2023-03-02,3.0,,77.1,0.0,rainy,10,Check
2023-02-03,2.0,1.0,61.57,,nan,11,
2023-01-22,2.0,5.0,87.73,,rainy,7,
2023-02-25,5.0,2.0,,1.0,rainy,14,# *
2023-03-16,1.0,2.0,109.6,1.0,nan,7,
2023-03-16,1.0,6.0,107.89,0.0,# *,6,
2023-03-18,2.0,9.0,159.13,,# *,8,
2023-01-29,5.0,6.0,124.7,1.0,# *,8,
2023-01-07,1.0,8.0,,1.0,sunny,5,
2023-03-22,3.0,6.0,97.14,,nan,14,
2023-02-04,4.0,4.0,67.03,1.0,cloudy,12,
2023-02-28,3.0,7.0,55.67,,# *,8,Check
2023-02-16,5.0,10.0,74.17,1.0,sunny,13,Check
2023-03-01,1.0,9.0,,,nan,16,# *
2023-01-11,1.0,2.0,68.48,,nan,5,
2023-03-24,3.0,3.0,119.17,0.0,# *,6,Check
2023-01-10,1.0,9.0,73.15,0.0,# *,12,
2023-01-14,4.0,2.0,84.6,,cloudy,9,Check
2023-03-02,1.0,2.0,103.24,,cloudy,9,
2023-01-19,4.0,10.0,71.71,,cloudy,17,
2023-02-26,3.0,4.0,75.01,1.0,sunny,7,# *
2023-03-14,5.0,7.0,69.84,1.0,# *,6,Check
2023-01-10,4.0,8.0,55.9,1.0,cloudy,16,
2023-03-14,2.0,7.0,89.45,0.0,nan,5,# *
2023-01-05,3.0,2.0,51.06,0.0,sunny,11,
2023-02-21,2.0,5.0,84.49,,nan,18,# *
2023-01-19,5.0,5.0,80.33,,sunny,15,Check
2023-02-02,5.0,3.0,46.59,0.0,sunny,13,
2023-01-18,2.0,10.0,60.09,0.0,rainy,13,Check
2023-01-31,3.0,1.0,62.77,,rainy,17,
2023-01-27,3.0,7.0,43.84,1.0,# *,5,Check
2023-02-09,3.0,8.0,63.78,0.0,sunny,11,Check
2023-03-27,,2.0,99.04,,rainy,12,
2023-02-10,3.0,5.0,,1.0,cloudy,19,# *
2023-01-06,1.0,5.0,66.79,1.0,cloudy,19,
2023-01-08,4.0,1.0,37.2,1.0,nan,8,
2023-01-24,5.0,7.0,62.28,1.0,rainy,5,
2023-02-24,1.0,2.0,86.77,,cloudy,18,
2023-03-08,5.0,,67.41,1.0,cloudy,16,
2023-01-27,4.0,8.0,50.4,1.0,# *,6,Check
2023-02-25,3.0,5.0,119.16,1.0,sunny,8,Check
2023-03-27,2.0,4.0,132.71,1.0,rainy,19,# *
2023-02-07,1.0,1.0,83.71,1.0,nan,10,# *
2023-02-28,3.0,3.0,88.03,,cloudy,6,Check
2023-01-01,3.0,7.0,55.35,,# *,14,
2023-01-05,5.0,5.0,67.92,0.0,cloudy,9,
2023-02-28,5.0,9.0,90.04,1.0,rainy,14,Check
2023-01-22,5.0,3.0,62.69,0.0,nan,8,Check
2023-03-25,2.0,4.0,,0.0,sunny,9,
2023-02-11,3.0,3.0,99.71,,rainy,12,
2023-03-22,2.0,6.0,65.63,0.0,rainy,14,# *
2023-03-26,1.0,6.0,138.63,0.0,# *,10,
2023-01-04,5.0,1.0,50.87,1.0,sunny,18,
2023-01-31,3.0,6.0,66.4,,nan,17,# *
2023-03-21,1.0,8.0,111.92,0.0,cloudy,5,
2023-02-25,5.0,1.0,89.5,1.0,nan,17,# *
2023-03-16,1.0,1.0,125.85,0.0,rainy,15,Check
2023-03-28,5.0,5.0,129.0,1.0,nan,16,
2023-01-06,1.0,3.0,75.57,1.0,rainy,17,# *
2023-02-01,3.0,6.0,64.01,1.0,# *,11,# *
2023-01-26,4.0,9.0,95.8,1.0,# *,11,
2023-01-05,3.0,3.0,72.73,,sunny,19,
2023-02-22,4.0,9.0,102.1,1.0,nan,19,# *
2023-02-19,5.0,6.0,142.01,,sunny,10,Check
2023-01-03,3.0,10.0,54.65,0.0,sunny,16,Check
2023-02-26,4.0,5.0,60.12,,sunny,19,
2023-01-10,1.0,4.0,93.22,0.0,nan,12,Check
2023-03-24,5.0,6.0,139.06,,# *,8,# *
2023-01-06,1.0,8.0,78.09,,# *,14,Check
2023-03-25,2.0,8.0,141.21,0.0,sunny,7,Check
2023-03-23,5.0,2.0,87.78,1.0,sunny,13,Check
2023-02-17,1.0,7.0,53.65,0.0,cloudy,13,# *
2023-01-29,1.0,,101.34,1.0,nan,13,# *
2023-03-18,4.0,2.0,125.47,1.0,sunny,6,
2023-03-11,1.0,6.0,141.5,1.0,rainy,17,# *
2023-02-06,3.0,4.0,39.91,,rainy,16,# *
2023-03-28,4.0,7.0,79.51,,sunny,11,# *
2023-03-03,,7.0,73.8,,# *,6,# *
2023-01-19,4.0,9.0,88.32,0.0,cloudy,11,# *
2023-03-28,2.0,7.0,85.39,,# *,17,# *
2023-01-23,5.0,8.0,52.62,1.0,cloudy,12,# *
2023-03-25,3.0,2.0,99.41,1.0,sunny,16,Check
2023-03-02,5.0,3.0,65.73,1.0,sunny,8,# *
2023-03-04,1.0,1.0,127.91,0.0,nan,19,
2023-01-24,1.0,7.0,42.25,0.0,# *,14,# *
2023-03-27,2.0,8.0,111.06,1.0,nan,5,# *
2023-03-29,4.0,5.0,47.1,0.0,nan,5,# *
2023-02-16,2.0,,65.33,,rainy,10,
2023-02-06,3.0,5.0,75.13,1.0,rainy,5,Check
2023-03-13,2.0,4.0,132.73,0.0,nan,9,
2023-01-03,4.0,6.0,61.82,,cloudy,11,Check
2023-02-22,2.0,10.0,79.1,,rainy,13,
2023-02-11,2.0,3.0,119.59,,sunny,7,
2023-02-22,2.0,3.0,97.29,,nan,5,
2023-01-27,5.0,6.0,86.03,1.0,# *,18,# *
2023-03-19,4.0,9.0,161.66,0.0,nan,13,
2023-02-19,1.0,,126.14,0.0,# *,14,Check
2023-03-04,1.0,8.0,121.87,1.0,cloudy,13,Check
2023-03-01,5.0,8.0,,,sunny,11,# *
2023-01-01,4.0,1.0,43.99,1.0,nan,8,# *
2023-01-17,4.0,2.0,71.02,,nan,11,
2023-02-20,4.0,10.0,78.5,0.0,rainy,15,# *
2023-02-18,2.0,6.0,70.1,0.0,rainy,5,Check
2023-03-05,5.0,10.0,114.81,1.0,nan,18,Check
2023-01-18,5.0,1.0,,,cloudy,10,# *
2023-03-18,2.0,6.0,70.87,,rainy,18,# *
2023-01-26,1.0,4.0,102.84,0.0,# *,12,
2023-01-30,4.0,2.0,71.87,1.0,# *,18,
2023-01-04,5.0,8.0,45.5,,sunny,18,Check
2023-02-15,2.0,2.0,68.23,,rainy,7,
2023-02-05,1.0,7.0,60.96,1.0,cloudy,9,# *
2023-02-16,5.0,4.0,,,# *,8,# *
2023-01-04,5.0,3.0,45.46,1.0,nan,14,
2023-01-07,,2.0,59.73,1.0,# *,6,
2023-01-26,5.0,5.0,83.01,1.0,rainy,13,# *
2023-01-13,5.0,2.0,55.94,0.0,cloudy,12,# *
2023-02-12,3.0,2.0,80.62,,rainy,7,
2023-03-29,3.0,3.0,120.73,,sunny,10,
2023-02-25,1.0,10.0,136.4,,sunny,11,Check
2023-03-25,5.0,5.0,158.74,,nan,19,
2023-02-28,3.0,5.0,100.04,0.0,cloudy,9,
2023-02-04,5.0,2.0,228.38,,cloudy,5,
2023-03-15,1.0,4.0,131.24,,nan,11,
2023-03-30,1.0,6.0,133.28,1.0,rainy,16,
2023-03-30,3.0,10.0,79.03,1.0,sunny,11,Check
2023-01-29,2.0,3.0,95.81,,sunny,18,
2023-01-04,3.0,1.0,49.44,,sunny,6,Check
2023-03-30,1.0,4.0,150.4,1.0,rainy,10,
2023-02-23,5.0,10.0,83.51,1.0,sunny,15,Check
2023-01-15,3.0,4.0,40.24,1.0,rainy,15,
2023-01-10,1.0,8.0,67.26,,sunny,16,# *
2023-01-29,5.0,5.0,110.13,1.0,rainy,8,Check
2023-02-28,1.0,5.0,111.43,1.0,sunny,11,
2023-01-02,2.0,3.0,70.27,0.0,nan,15,Check
2023-02-27,3.0,7.0,64.92,1.0,# *,9,
2023-02-23,3.0,9.0,56.66,0.0,rainy,16,Check
2023-03-02,2.0,10.0,86.75,0.0,cloudy,13,# *
2023-03-26,2.0,,112.75,0.0,sunny,8,# *
2023-01-02,1.0,3.0,82.89,1.0,nan,19,
2023-01-01,1.0,7.0,41.66,0.0,# *,9,# *
2023-02-17,3.0,2.0,57.6,1.0,# *,5,Check
2023-02-10,5.0,6.0,100.3,1.0,# *,19,
2023-01-22,4.0,1.0,58.42,1.0,sunny,6,Check
2023-02-09,1.0,5.0,101.01,1.0,nan,18,Check
2023-03-07,2.0,4.0,126.75,0.0,nan,18,Check
2023-01-24,2.0,7.0,67.25,,nan,7,Check
2023-02-18,3.0,8.0,100.08,,sunny,15,# *
2023-02-20,5.0,4.0,90.35,,nan,18,Check
2023-02-24,5.0,3.0,58.84,,rainy,18,Check
2023-02-09,3.0,4.0,40.12,,# *,17,# *
2023-01-28,3.0,5.0,85.96,,cloudy,12,
2023-03-21,4.0,4.0,87.77,1.0,nan,17,
2023-01-15,3.0,10.0,65.86,0.0,rainy,16,
2023-02-24,3.0,10.0,76.31,1.0,nan,17,Check
2023-02-14,3.0,8.0,79.98,1.0,rainy,8,
2023-02-28,4.0,4.0,64.52,,nan,5,
2023-01-08,5.0,1.0,63.94,1.0,# *,10,
2023-02-04,3.0,4.0,50.62,,cloudy,14,
2023-02-12,4.0,1.0,52.1,0.0,sunny,10,
2023-02-03,5.0,6.0,101.93,0.0,cloudy,17,Check
2023-01-26,5.0,8.0,53.45,1.0,nan,14,# *
2023-02-23,2.0,9.0,112.14,,nan,12,Check
2023-02-23,2.0,1.0,73.64,1.0,# *,13,
2023-01-23,2.0,6.0,54.67,,rainy,12,
2023-01-09,3.0,2.0,47.85,0.0,# *,19,Check
2023-03-14,4.0,9.0,131.51,0.0,rainy,10,
2023-01-27,2.0,1.0,73.73,0.0,# *,8,
2023-02-01,4.0,4.0,51.05,1.0,nan,5,
2023-03-24,5.0,2.0,106.57,0.0,# *,16,
2023-02-03,1.0,9.0,86.1,,# *,16,
2023-02-17,4.0,8.0,65.63,0.0,nan,15,Check
2023-01-21,4.0,9.0,95.77,0.0,nan,18,# *
2023-03-26,4.0,4.0,106.85,1.0,cloudy,8,# *
2023-02-18,3.0,1.0,92.84,1.0,cloudy,5,# *
2023-01-18,4.0,8.0,50.2,,sunny,11,# *
2023-02-08,5.0,3.0,57.88,0.0,sunny,7,
2023-02-03,1.0,8.0,90.06,1.0,sunny,11,Check
2023-02-14,2.0,4.0,110.94,0.0,# *,11,# *
2023-01-11,3.0,1.0,47.67,1.0,sunny,5,Check
2023-01-22,2.0,4.0,320.35,0.0,nan,8,# *
2023-02-13,1.0,1.0,100.38,,nan,10,
2023-02-25,3.0,6.0,101.36,0.0,# *,6,
2023-01-13,4.0,10.0,61.94,1.0,cloudy,10,
2023-02-01,5.0,7.0,63.77,0.0,cloudy,14,Check
2023-01-26,2.0,1.0,71.09,1.0,nan,18,Check
2023-01-05,3.0,8.0,50.32,,rainy,7,# *
2023-02-11,3.0,8.0,85.57,1.0,# *,17,
2023-03-30,3.0,1.0,84.78,,cloudy,10,# *
2023-01-18,3.0,9.0,34.96,,rainy,17,
2023-02-04,5.0,,88.28,0.0,rainy,9,
2023-03-23,2.0,2.0,76.13,0.0,nan,19,Check
2023-03-05,3.0,4.0,65.54,0.0,rainy,14,# *
2023-03-28,4.0,9.0,127.09,,cloudy,5,Check
2023-03-31,4.0,9.0,135.87,1.0,rainy,7,Check
2023-01-25,3.0,7.0,47.53,1.0,sunny,12,# *
2023-03-18,4.0,4.0,93.49,0.0,rainy,13,
2023-02-19,2.0,8.0,113.45,0.0,# *,15,
2023-02-22,5.0,6.0,109.17,0.0,nan,16,
2023-02-13,1.0,2.0,91.6,,nan,5,Check
2023-02-17,1.0,1.0,,1.0,cloudy,16,
2023-03-16,2.0,3.0,,,nan,19,Check
2023-03-04,5.0,1.0,87.68,0.0,sunny,10,Check
2023-03-29,4.0,8.0,75.85,,sunny,11,
2023-02-10,3.0,2.0,60.12,,nan,8,
2023-02-12,1.0,4.0,139.21,0.0,sunny,14,# *
2023-03-28,5.0,3.0,77.62,,# *,10,Check
2023-03-16,2.0,4.0,123.33,,# *,10,
2023-01-23,4.0,3.0,89.35,0.0,rainy,18,
2023-01-21,2.0,4.0,115.85,,nan,19,
2023-01-10,4.0,4.0,46.5,0.0,sunny,12,# *
2023-02-10,1.0,1.0,99.72,,cloudy,16,# *
2023-03-29,2.0,10.0,107.8,,rainy,10,
2023-03-13,3.0,9.0,47.51,,# *,8,# *
2023-03-27,5.0,1.0,77.17,,sunny,15,
2023-01-13,1.0,4.0,79.28,,sunny,19,
2023-01-01,3.0,5.0,81.67,0.0,cloudy,12,
2023-01-09,5.0,5.0,69.25,1.0,cloudy,19,# *
2023-03-07,3.0,5.0,106.54,1.0,nan,11,
2023-01-15,2.0,9.0,108.26,1.0,sunny,18,# *
2023-01-10,2.0,6.0,32.7,0.0,# *,5,
2023-03-18,2.0,7.0,106.54,,# *,17,
2023-01-14,3.0,9.0,51.33,,sunny,17,Check
2023-01-20,4.0,9.0,83.13,1.0,# *,11,
2023-03-24,2.0,3.0,118.21,,sunny,5,
2023-03-24,5.0,1.0,78.8,1.0,sunny,6,# *
2023-03-28,1.0,4.0,145.38,1.0,# *,16,
2023-02-23,5.0,5.0,,,sunny,17,# *
2023-01-04,2.0,3.0,72.52,0.0,cloudy,8,
2023-01-16,5.0,1.0,,,sunny,17,
2023-01-20,,2.0,60.19,1.0,nan,6,Check
2023-01-16,1.0,10.0,84.84,,cloudy,10,# *
2023-01-16,4.0,4.0,59.88,0.0,nan,18,Check
2023-01-19,5.0,3.0,,,cloudy,12,# *
2023-01-29,1.0,1.0,104.16,1.0,nan,8,
2023-03-07,2.0,10.0,87.75,,rainy,15,# *
2023-01-12,4.0,2.0,64.81,1.0,nan,19,
2023-02-21,,5.0,102.98,1.0,sunny,17,
2023-01-04,2.0,7.0,46.3,1.0,rainy,17,
2023-03-30,3.0,8.0,93.62,,sunny,19,# *
2023-02-06,3.0,7.0,55.34,0.0,sunny,10,# *
2023-01-26,2.0,8.0,82.62,0.0,# *,12,# *
2023-03-04,4.0,9.0,138.47,1.0,cloudy,18,
2023-02-17,5.0,5.0,105.54,0.0,cloudy,18,
2023-01-21,2.0,1.0,64.49,0.0,# *,9,
2023-03-22,5.0,8.0,64.58,1.0,rainy,12,Check
2023-01-19,3.0,8.0,59.24,0.0,# *,15,Check
2023-01-11,4.0,7.0,50.61,,nan,9,# *
2023-01-01,3.0,4.0,39.97,1.0,# *,5,# *
2023-03-15,2.0,3.0,114.13,1.0,nan,6,Check
2023-01-05,,9.0,85.33,,# *,5,Check
2023-03-15,4.0,1.0,55.46,0.0,nan,13,Check
2023-01-22,2.0,2.0,66.59,,nan,15,
2023-02-04,4.0,2.0,87.43,0.0,nan,12,# *
2023-01-27,1.0,5.0,88.01,,nan,8,# *
2023-01-24,5.0,10.0,65.36,0.0,nan,10,Check
2023-03-01,5.0,5.0,107.63,0.0,sunny,8,# *
2023-03-18,3.0,5.0,136.99,0.0,sunny,7,Check
2023-01-02,4.0,4.0,37.26,0.0,# *,18,Check
2023-01-10,3.0,6.0,63.16,,rainy,19,
2023-03-22,1.0,2.0,98.79,,# *,8,
2023-01-24,2.0,1.0,60.37,,# *,14,Check
2023-03-12,5.0,8.0,84.73,1.0,# *,11,# *
2023-03-21,5.0,10.0,100.25,0.0,sunny,11,
2023-01-18,1.0,9.0,69.08,1.0,rainy,15,
2023-01-07,2.0,1.0,65.41,,sunny,19,
2023-02-21,2.0,9.0,111.97,,nan,13,Check
2023-03-14,1.0,10.0,128.15,0.0,cloudy,14,
2023-02-26,4.0,10.0,106.42,,sunny,7,# *
2023-03-26,5.0,5.0,147.2,1.0,# *,13,Check
2023-02-07,5.0,8.0,43.89,0.0,cloudy,8,
2023-02-18,3.0,10.0,88.59,0.0,nan,10,# *
2023-02-08,4.0,5.0,34.78,0.0,sunny,8,# *
2023-03-23,5.0,10.0,104.32,1.0,cloudy,8,
2023-01-15,1.0,2.0,84.05,1.0,rainy,12,# *
2023-03-12,1.0,9.0,146.0,0.0,sunny,15,
2023-03-10,4.0,3.0,120.39,0.0,rainy,14,
2023-03-24,5.0,3.0,74.38,0.0,# *,18,Check
2023-03-13,4.0,3.0,126.38,1.0,cloudy,17,# *
2023-01-11,3.0,7.0,48.83,1.0,nan,19,Check
2023-02-16,3.0,8.0,80.0,,cloudy,11,
2023-03-28,3.0,5.0,122.79,,cloudy,14,Check
2023-03-21,2.0,5.0,116.48,0.0,rainy,12,Check
2023-01-12,5.0,2.0,57.52,,nan,17,
2023-01-17,5.0,6.0,86.77,1.0,cloudy,14,Check
2023-01-16,5.0,6.0,79.03,1.0,rainy,6,
2023-01-22,3.0,2.0,69.03,1.0,cloudy,8,
2023-02-01,3.0,9.0,48.29,1.0,# *,19,
2023-01-14,1.0,10.0,101.35,0.0,rainy,6,Check
2023-01-16,2.0,1.0,56.51,0.0,nan,10,# *
2023-03-15,3.0,2.0,81.57,,rainy,5,
2023-01-12,1.0,6.0,76.23,1.0,cloudy,9,
2023-01-28,4.0,2.0,81.71,,# *,14,# *
2023-02-25,1.0,2.0,121.38,1.0,nan,7,
2023-01-30,1.0,4.0,102.51,0.0,nan,13,
2023-03-31,3.0,5.0,112.13,0.0,rainy,15,# *
2023-03-15,2.0,6.0,,0.0,nan,12,
2023-02-19,5.0,1.0,85.65,0.0,nan,7,Check
2023-02-21,5.0,9.0,86.42,1.0,sunny,12,
2023-02-22,4.0,6.0,92.56,1.0,cloudy,5,# *
2023-01-29,3.0,4.0,56.05,0.0,rainy,13,# *
2023-01-03,4.0,2.0,63.3,1.0,nan,12,Check
2023-02-28,5.0,4.0,82.29,0.0,rainy,7,# *
2023-01-29,3.0,8.0,76.24,,# *,5,
2023-02-28,2.0,4.0,108.89,1.0,# *,15,
2023-03-22,3.0,4.0,59.24,0.0,nan,15,
2023-01-06,3.0,3.0,57.85,0.0,# *,8,# *
2023-03-22,3.0,5.0,116.34,1.0,rainy,12,Check
2023-01-26,1.0,1.0,80.22,,sunny,13,Check
2023-03-02,5.0,1.0,73.6,0.0,# *,5,
2023-03-02,1.0,6.0,101.38,1.0,nan,19,# *
2023-03-01,1.0,6.0,108.08,0.0,sunny,5,# *
2023-03-11,4.0,4.0,88.07,,nan,6,# *
2023-02-04,1.0,3.0,121.57,0.0,# *,15,
2023-03-17,1.0,7.0,65.81,,rainy,5,Check
2023-01-04,4.0,1.0,37.19,1.0,# *,16,Check
2023-02-13,1.0,7.0,49.15,,rainy,8,Check
2023-02-03,4.0,6.0,84.04,1.0,sunny,16,# *
2023-02-21,2.0,10.0,87.73,1.0,# *,19,
2023-02-20,2.0,6.0,64.33,1.0,rainy,7,Check
2023-01-10,5.0,7.0,57.6,0.0,nan,10,Check
2023-02-07,1.0,6.0,95.87,,nan,18,
2023-03-09,1.0,5.0,117.71,1.0,cloudy,17,Check
2023-01-21,5.0,10.0,74.03,1.0,sunny,10,Check
2023-03-05,3.0,2.0,92.39,,cloudy,17,
2023-03-31,1.0,7.0,70.78,0.0,rainy,13,Check
2023-03-10,3.0,1.0,,1.0,rainy,6,
2023-03-28,4.0,2.0,108.91,1.0,sunny,5,Check
2023-02-08,4.0,10.0,81.77,1.0,cloudy,13,
2023-02-26,1.0,2.0,,1.0,nan,9,# *
2023-01-28,3.0,8.0,72.47,,rainy,10,
2023-02-19,5.0,7.0,86.15,0.0,rainy,10,# *
2023-03-01,3.0,7.0,69.38,,nan,5,
2023-03-06,3.0,8.0,78.35,0.0,rainy,8,
2023-01-29,5.0,10.0,78.22,1.0,rainy,6,
2023-02-09,2.0,4.0,112.46,1.0,rainy,12,
2023-02-22,1.0,1.0,101.61,0.0,# *,5,Check
2023-02-24,3.0,5.0,96.31,,sunny,6,# *
2023-03-17,5.0,7.0,75.0,,nan,13,
2023-01-19,5.0,2.0,58.69,0.0,# *,6,
2023-02-16,2.0,2.0,74.69,0.0,# *,16,Check
2023-01-26,4.0,4.0,56.01,0.0,nan,18,
2023-01-22,3.0,7.0,66.52,,# *,5,
2023-02-23,2.0,3.0,96.65,,rainy,11,
2023-02-05,1.0,4.0,118.66,1.0,sunny,18,
2023-02-24,1.0,3.0,115.45,0.0,rainy,9,
2023-01-23,5.0,7.0,57.74,1.0,cloudy,7,
2023-03-25,1.0,4.0,174.73,0.0,cloudy,19,
2023-01-02,4.0,5.0,,,rainy,12,
2023-01-08,5.0,2.0,78.68,,nan,13,
2023-02-06,1.0,9.0,96.66,,# *,5,
2023-03-09,5.0,2.0,99.14,0.0,rainy,13,
2023-02-21,4.0,7.0,47.52,1.0,rainy,12,# *
2023-03-27,1.0,6.0,131.86,,sunny,8,
2023-02-09,4.0,10.0,85.18,,# *,5,
2023-01-14,3.0,7.0,49.03,1.0,sunny,17,Check
2023-03-11,1.0,7.0,56.94,0.0,rainy,16,
2023-03-09,4.0,9.0,131.29,,rainy,12,Check
2023-03-13,2.0,8.0,,,# *,16,Check
2023-02-13,4.0,1.0,53.52,,# *,5,# *
2023-01-29,4.0,7.0,54.99,,rainy,18,Check
2023-03-15,4.0,4.0,82.98,0.0,# *,10,# *
2023-03-03,1.0,7.0,45.22,0.0,# *,17,
